100	40	81	58	44	50	42	25	90	34	52	11	51	43	91	43	86	72	64	51	93	58	45	96	74	48	90	2	82	65	95	77	20	36	59	88	48	100	65	40	6	14	51	74	8	22	47	13	61	1	71	60	15	60	60	61	8	21	40	57	10	23	16	92	33	25	2	46	5	81	64	30	97	34	99	26	99	15	34	95	54	78	56	81	53	87	88	95	75	61	88	78	31	33	32	92	51	77	52	14
42	78	85	81	42	84	39	100	71	6	90	77	2	40	57	75	60	52	60	74	66	91	43	85	100	27	100	16	38	42	44	17	97	28	20	9	84	37	22	62	37	20	34	90	94	18	47	70	62	52	37	5	42	98	77	92	18	40	88	69	80	100	48	50	68	30	84	44	80	54	65	5	24	61	74	28	55	96	71	8	30	30	11	57	11	29	64	80	56	42	16	5	68	57	28	39	77	92	28	60
40	20	46	32	48	55	96	5	91	92	86	14	89	85	61	5	87	99	46	33	18	54	15	100	6	23	9	14	66	75	57	52	70	51	1	15	19	28	40	46	74	80	79	62	62	71	19	90	83	75	47	17	93	35	62	25	75	56	7	12	54	36	58	27	18	43	47	92	24	80	58	34	59	2	55	96	98	50	60	75	17	36	36	79	88	59	29	42	3	10	85	47	79	85	53	15	86	99	52	65
9	18	38	88	88	18	44	13	16	100	13	63	93	98	44	64	31	15	98	11	53	30	68	23	40	38	8	97	66	86	28	4	55	96	97	97	99	81	88	72	20	50	36	98	46	74	53	32	45	47	64	39	64	32	20	83	55	2	21	90	7	79	62	16	29	46	66	53	67	33	42	52	54	89	63	45	57	95	25	35	85	13	11	1	68	53	22	84	17	98	4	2	98	15	25	97	68	22	30	46
55	74	32	82	7	87	14	75	72	20	49	64	61	4	45	35	39	48	55	46	48	100	97	54	84	19	9	88	15	53	91	31	37	11	47	82	8	93	21	45	87	80	90	6	33	100	12	44	12	19	30	33	32	66	13	19	60	91	48	61	2	64	94	72	94	86	65	38	93	40	3	68	79	76	17	63	90	82	95	50	55	35	73	21	34	52	84	33	97	39	55	97	35	36	14	44	41	71	47	14
41	41	20	84	58	1	34	43	44	75	39	9	90	49	88	62	95	93	12	76	26	50	89	12	35	96	91	41	46	11	85	59	71	29	18	24	60	4	72	61	74	26	63	72	23	32	47	34	85	42	62	58	79	99	72	18	1	57	36	53	35	81	88	62	51	94	48	23	66	80	41	16	84	49	87	50	26	95	17	98	88	4	30	58	100	18	13	89	83	49	80	89	29	26	67	65	2	58	48	78
87	51	88	3	67	20	44	67	12	37	65	40	3	86	50	14	74	86	56	21	42	29	25	17	12	100	84	83	28	8	51	77	15	34	66	9	53	11	4	82	66	10	65	62	40	85	16	6	87	36	28	31	28	20	81	78	80	42	40	17	88	37	15	27	19	35	86	48	71	40	49	28	57	31	51	28	14	19	25	73	98	100	79	65	88	9	5	73	48	93	27	38	4	78	30	100	43	66	70	92
40	55	62	35	90	50	84	91	73	66	80	70	36	75	20	96	34	58	1	35	59	95	18	91	14	9	20	68	91	93	22	53	62	2	59	3	29	3	21	43	92	54	76	22	54	45	81	37	2	75	11	10	87	41	91	40	76	17	35	16	87	78	27	59	85	37	36	92	69	76	93	14	52	9	40	16	3	13	48	11	29	39	99	30	5	90	2	90	87	68	83	85	44	57	30	88	52	53	61	88
64	28	81	33	67	45	97	3	60	59	80	9	31	35	71	36	44	32	70	7	77	2	90	53	56	32	58	60	41	88	44	31	72	19	84	64	16	83	24	69	54	42	48	23	18	39	26	68	17	16	77	57	69	82	13	85	65	90	45	52	6	12	83	75	16	24	51	36	66	66	11	27	29	93	45	3	48	21	16	43	64	30	56	14	87	13	11	81	5	30	40	79	100	41	47	32	80	11	41	21
50	98	23	74	88	54	19	57	73	68	31	97	16	38	75	88	90	40	64	22	58	72	12	9	31	14	75	22	19	62	55	22	97	84	37	65	82	96	79	39	5	28	61	45	48	25	41	78	61	44	19	31	38	83	51	79	4	90	74	28	28	29	31	91	55	18	28	9	43	38	48	7	70	36	26	30	83	9	39	74	25	13	24	73	87	24	84	76	61	66	54	82	84	27	27	3	99	84	10	16
63	10	79	62	47	86	62	5	68	13	99	64	86	59	97	85	48	75	96	36	40	15	72	24	75	49	52	13	72	24	33	14	71	49	63	68	69	50	20	98	8	31	16	69	2	66	61	74	74	19	39	64	66	37	62	10	88	3	85	66	19	22	68	50	91	72	14	49	43	80	62	77	100	3	42	10	27	23	82	15	5	64	61	34	69	90	17	80	90	89	73	69	13	50	97	54	7	63	23	55
3	54	97	29	65	57	72	95	67	37	72	80	95	93	15	43	32	23	63	23	95	47	74	29	43	84	85	50	40	97	83	94	16	20	11	23	49	40	22	11	90	97	38	33	87	22	100	83	69	23	50	61	77	68	54	40	39	84	76	1	83	89	11	4	38	12	78	16	60	25	62	78	68	62	91	68	75	23	28	63	46	32	34	5	1	7	74	60	90	53	10	52	91	14	79	10	76	41	90	68
52	16	22	82	85	27	46	18	98	68	22	82	44	58	40	82	77	88	82	59	36	7	76	37	50	45	23	77	11	87	84	54	57	38	3	79	82	31	77	30	16	95	21	42	14	66	83	72	84	36	68	68	25	81	64	51	92	78	3	70	6	1	69	76	43	28	57	6	41	28	10	17	99	2	67	39	49	74	89	62	50	86	62	92	84	24	18	52	99	71	10	39	54	56	97	93	71	44	47	3
36	30	89	94	50	95	100	10	41	58	33	23	59	64	91	73	8	98	93	93	86	98	9	44	76	34	39	24	58	4	36	82	16	28	61	91	6	90	33	28	2	23	67	51	27	84	53	55	75	61	78	48	31	35	91	12	92	68	84	3	30	44	77	82	32	69	68	49	28	34	3	77	66	51	48	87	97	84	21	40	20	45	18	37	8	39	11	42	33	17	55	74	54	55	80	90	24	13	50	1
70	64	54	70	81	15	48	6	6	82	42	94	48	12	39	64	51	16	38	59	94	23	80	87	18	64	76	49	66	29	9	75	47	38	2	8	74	59	89	33	86	54	11	99	56	53	98	41	30	32	100	70	85	7	88	34	65	59	52	3	17	82	90	27	60	80	53	76	74	5	11	32	71	22	70	5	5	62	23	83	86	68	8	88	79	36	80	83	66	65	100	35	76	72	40	98	89	66	67	2
40	64	81	24	10	31	10	20	59	39	89	97	96	97	90	69	47	37	100	90	43	36	68	39	2	89	23	9	70	33	18	25	42	18	88	65	32	36	79	59	26	56	31	18	87	7	7	93	42	32	90	21	97	40	68	93	6	2	65	54	85	8	30	91	58	84	62	5	86	63	72	14	42	80	67	79	83	82	12	44	76	76	34	37	52	30	17	91	49	78	59	47	65	59	2	37	79	36	98	43
24	51	91	82	2	20	46	16	32	99	43	87	90	49	98	53	60	13	38	76	11	90	47	10	5	32	99	67	76	87	47	18	18	28	100	77	45	70	5	65	45	37	55	68	17	48	68	20	90	22	34	50	34	21	31	65	82	72	68	8	29	82	62	87	78	7	47	25	55	27	96	2	70	91	81	1	69	95	81	22	54	48	34	71	3	73	44	58	56	98	12	26	57	24	99	85	71	50	61	54
20	95	94	20	1	56	73	36	9	60	52	47	26	70	49	96	88	34	91	39	43	77	87	82	54	73	80	94	56	63	21	70	30	10	87	19	10	92	9	55	86	59	28	49	37	77	35	52	56	68	58	11	78	56	1	14	92	48	14	69	90	54	24	53	46	30	26	15	94	88	9	1	18	45	35	1	93	26	55	86	40	2	2	38	79	23	65	8	64	40	55	1	46	80	14	71	26	54	16	98
83	38	28	69	69	2	100	70	7	75	61	70	20	49	50	51	17	36	95	22	77	12	14	39	98	62	75	49	57	11	69	69	74	79	95	88	55	17	57	58	85	4	57	57	89	15	78	93	48	58	67	21	45	19	97	79	19	55	32	4	30	22	90	82	13	58	94	24	32	32	40	34	29	89	2	93	76	92	100	71	52	39	18	43	87	23	78	87	58	95	12	46	7	32	95	98	3	51	1	66
24	40	96	7	18	31	51	4	94	84	18	84	11	14	66	75	58	14	33	25	17	55	23	98	76	97	68	36	57	22	55	41	86	89	67	70	14	12	54	40	44	70	41	71	85	45	28	22	43	12	19	8	63	35	21	93	4	22	16	23	62	69	18	17	44	35	87	32	63	78	97	76	10	48	9	9	45	16	62	92	99	59	47	57	72	19	43	47	50	8	98	32	2	70	55	49	20	37	2	89
46	51	60	100	36	13	64	13	47	43	20	64	98	30	35	46	73	10	26	24	30	69	81	75	22	13	58	29	34	24	12	100	16	46	65	34	72	56	54	87	89	55	41	26	26	49	43	56	15	66	54	6	40	54	8	16	60	4	100	83	26	67	51	13	90	18	44	39	26	17	58	43	45	98	15	86	14	46	85	88	45	100	13	12	71	11	74	12	73	76	45	53	67	14	48	83	54	66	4	57
27	5	21	10	29	17	89	69	84	36	68	69	58	60	70	94	52	39	12	95	33	22	1	87	28	97	13	70	95	38	59	37	86	74	22	53	47	6	18	52	84	32	90	11	85	88	25	99	62	68	87	61	89	78	19	10	33	12	23	97	59	41	5	58	66	66	16	37	27	55	55	54	97	62	37	87	50	13	49	16	47	78	94	41	81	74	40	65	71	8	96	45	82	17	65	92	62	33	82	57
83	72	83	91	48	81	63	48	93	16	74	100	58	17	90	45	79	73	38	10	75	66	9	51	59	92	6	8	50	42	42	62	36	13	1	50	32	21	44	9	96	60	80	71	25	81	67	52	53	6	27	69	15	93	45	97	90	89	79	49	36	58	68	6	83	66	80	95	28	17	59	100	2	53	43	65	53	83	97	28	17	55	81	13	23	84	40	54	24	99	20	48	78	100	2	89	50	54	9	18
69	61	40	63	56	29	32	22	29	8	70	81	90	68	45	86	34	40	23	23	29	7	28	38	46	77	5	79	51	75	45	2	9	66	79	11	3	87	57	82	67	47	21	82	22	9	69	55	46	83	60	2	66	10	40	79	11	86	68	45	82	78	37	61	26	94	90	12	49	29	56	35	55	79	32	42	28	44	18	29	61	11	91	42	84	68	25	33	27	45	39	98	23	83	52	86	11	98	59	5
6	5	72	7	71	47	10	42	75	31	39	10	36	27	58	58	75	60	79	39	66	21	66	12	50	18	72	84	50	72	52	36	50	90	76	73	86	38	57	41	12	77	36	60	14	75	57	90	83	12	57	6	89	1	72	53	5	61	33	12	67	94	34	51	99	62	55	36	19	91	9	67	100	74	63	6	84	92	71	1	89	43	26	39	9	23	56	73	9	33	27	60	22	80	47	24	37	3	50	33
79	93	67	6	16	34	17	89	72	18	9	91	30	71	8	44	65	52	62	59	73	39	71	65	35	100	1	41	42	75	80	83	88	79	57	28	12	4	92	44	72	47	19	90	55	23	85	98	93	95	39	25	43	24	9	60	20	71	38	62	99	72	89	39	89	53	34	28	21	58	75	3	30	21	25	11	45	15	98	84	17	69	67	68	30	77	35	9	46	85	28	25	17	79	56	35	37	23	6	68
33	34	50	96	56	50	56	71	79	41	88	39	46	69	1	41	49	96	68	29	16	41	41	16	34	75	86	76	1	41	5	99	72	64	56	13	82	89	100	33	10	41	85	49	75	12	31	62	96	47	20	91	34	17	72	64	40	22	33	78	86	89	39	57	79	61	39	7	64	34	10	95	85	37	64	78	61	40	84	14	32	19	44	65	78	32	4	28	15	14	25	29	54	29	74	64	28	3	28	74
60	98	32	15	78	1	67	9	49	11	92	81	2	40	33	52	95	63	35	97	1	16	40	35	28	9	34	70	31	50	56	75	82	82	88	88	91	82	55	78	82	23	66	62	94	89	54	79	97	54	65	14	59	8	28	44	20	40	18	59	91	83	55	52	39	28	12	31	54	59	42	79	92	97	27	91	4	53	57	58	1	52	11	86	28	67	58	13	4	41	17	38	81	70	81	39	27	74	12	82
72	87	87	52	93	21	79	40	1	36	39	60	88	13	98	48	59	63	45	16	30	77	36	6	84	79	19	52	83	32	46	43	23	90	57	56	78	36	40	55	73	54	37	86	10	72	73	31	98	100	25	34	98	63	86	10	49	66	45	93	81	55	77	1	21	7	31	15	96	51	86	68	83	13	21	32	95	36	98	5	55	50	35	68	31	58	84	57	87	84	12	2	100	62	36	71	49	24	38	6
90	49	81	57	10	7	100	5	81	80	18	34	12	12	94	56	62	55	12	1	44	94	28	7	22	96	22	64	81	71	55	26	32	47	57	22	41	23	59	48	93	27	71	67	82	17	34	72	68	99	63	36	37	51	39	1	64	59	49	86	61	99	57	86	90	16	78	63	42	67	28	26	36	82	7	21	42	57	22	28	86	38	9	88	23	39	71	42	57	23	60	95	90	69	53	41	7	27	84	26
63	24	94	95	15	84	74	89	34	67	86	99	93	24	55	64	94	17	2	39	62	43	47	31	20	22	31	44	73	58	69	24	49	42	18	41	65	37	31	65	68	19	61	4	14	94	75	69	33	37	96	58	37	76	5	17	42	56	91	52	31	7	10	51	33	53	25	70	81	38	41	74	44	88	44	22	25	25	26	72	37	87	52	87	37	7	87	21	93	42	90	62	87	70	67	6	81	61	23	62
94	100	52	36	13	7	28	43	67	73	42	15	66	16	56	69	28	97	50	85	33	32	18	93	28	95	40	2	71	23	60	3	14	33	98	94	1	63	26	65	41	43	36	24	89	51	61	26	75	63	14	95	29	88	3	55	20	48	43	2	36	64	88	7	15	91	69	25	97	54	39	48	69	64	9	98	36	41	43	60	100	42	26	15	59	41	94	86	62	2	55	59	46	80	39	65	94	15	56	25
1	2	58	98	82	49	43	74	5	68	50	57	46	24	98	57	89	4	69	88	33	5	71	80	14	51	99	18	55	29	94	14	39	20	44	36	63	76	49	42	6	56	82	90	77	30	74	24	29	69	30	33	53	77	69	23	4	63	43	99	16	81	12	57	24	43	62	11	57	43	67	76	39	47	13	90	76	52	88	35	78	35	46	82	31	88	53	82	12	43	66	79	63	12	65	74	60	2	30	70
27	9	13	22	23	32	56	40	33	48	17	92	68	10	95	19	25	42	85	56	7	92	62	34	62	21	77	73	22	44	68	85	31	81	85	43	4	45	1	11	12	11	62	58	86	17	57	70	31	66	32	21	89	48	89	52	4	8	49	5	52	17	88	34	31	87	94	87	7	4	81	45	7	35	41	60	69	35	54	38	96	6	24	44	16	87	17	59	67	28	87	19	79	98	95	7	70	34	64	32
5	50	98	48	28	33	58	3	99	68	80	44	77	100	4	44	97	73	39	25	53	82	4	11	81	94	83	5	69	63	21	93	54	77	42	87	57	88	69	37	84	95	27	15	50	44	28	2	88	27	34	64	9	73	28	53	92	48	63	34	42	7	75	47	12	95	91	30	20	85	75	93	22	3	63	64	47	1	92	79	44	48	91	78	72	92	22	46	32	79	91	90	83	45	35	50	55	84	38	78
1	19	75	28	67	17	88	79	41	32	72	37	84	60	100	24	25	12	87	47	33	82	8	31	99	30	25	75	68	20	95	45	26	98	28	49	100	80	24	78	66	31	8	55	54	42	67	60	68	94	2	99	34	67	94	62	28	98	27	35	86	70	9	37	45	24	40	66	38	11	32	9	23	38	15	99	75	25	14	78	2	87	43	8	54	60	40	90	21	14	79	65	32	64	77	28	11	20	19	10
4	8	18	87	5	79	23	89	1	71	80	98	28	20	10	82	80	47	36	88	19	15	58	68	73	54	55	88	58	54	23	40	36	67	62	12	34	26	66	6	14	76	1	97	78	55	10	15	46	39	88	3	30	12	51	60	47	15	54	62	64	83	64	6	44	90	19	100	29	1	85	31	22	20	84	32	72	29	93	60	64	68	98	15	40	92	27	24	25	67	81	24	41	84	59	43	88	94	46	18
73	51	34	66	75	43	37	22	59	2	25	93	80	26	17	32	91	86	89	82	21	41	94	48	75	72	81	92	99	39	30	24	90	27	49	31	33	90	33	26	96	14	11	55	49	75	95	16	80	52	84	8	10	82	60	85	54	99	89	65	90	98	40	45	68	31	50	22	87	5	2	16	5	10	63	26	69	55	37	9	50	26	15	28	2	27	74	93	3	92	27	27	82	25	26	8	87	83	94	17
22	63	77	53	15	53	42	24	37	91	24	92	22	7	74	26	88	87	32	44	78	89	88	84	25	5	82	48	8	96	100	62	58	6	99	20	91	68	95	83	58	88	26	90	73	62	91	46	71	47	80	72	44	53	91	59	47	87	38	5	12	65	52	53	74	58	77	12	63	46	65	24	93	66	28	80	78	40	68	66	10	86	27	54	70	72	7	58	13	78	13	38	21	60	87	51	82	39	1	3
92	29	24	26	66	34	73	57	26	50	41	79	10	80	97	43	83	42	9	25	69	64	52	42	37	83	15	84	46	80	41	31	58	27	22	31	18	44	6	48	83	45	29	41	100	4	90	80	21	37	55	75	25	91	72	62	19	77	17	68	67	81	14	27	43	16	73	96	13	46	50	14	76	24	93	76	3	90	39	8	88	7	75	67	20	67	38	51	30	34	80	53	100	9	100	88	34	99	17	45
44	10	96	5	93	4	72	36	22	74	69	75	92	84	19	59	25	79	89	76	56	5	83	47	69	41	56	60	80	55	82	51	90	23	83	41	38	100	22	1	38	22	5	5	41	12	23	53	75	58	79	77	99	27	38	40	46	51	27	60	21	37	18	96	98	73	27	1	38	99	47	55	53	98	11	36	29	26	41	30	27	3	16	2	57	6	21	4	80	36	27	90	57	99	67	95	3	21	3	65
3	82	26	20	59	77	27	39	36	31	51	82	21	94	89	6	91	44	38	60	47	80	72	39	42	39	88	89	2	81	88	59	54	44	69	33	77	56	69	87	63	19	85	60	99	32	59	53	45	95	78	28	2	52	22	98	85	45	24	60	12	2	45	16	33	19	54	51	53	39	67	14	42	98	79	43	96	69	75	15	34	94	92	74	88	24	51	7	68	19	5	98	58	8	49	9	30	76	91	7
71	10	59	82	28	25	28	6	87	91	78	33	1	43	60	2	58	6	76	43	30	26	21	70	35	23	6	91	92	62	37	32	74	47	57	44	69	68	32	46	94	67	30	39	31	54	96	1	52	95	45	79	39	26	29	41	62	33	50	37	61	58	36	100	29	45	60	82	21	30	31	89	51	37	32	64	13	36	21	66	21	44	85	100	89	20	63	68	12	95	16	66	48	15	35	47	31	42	45	78
96	86	29	52	62	15	48	7	64	51	77	36	14	11	76	94	27	37	26	30	2	70	64	14	31	71	28	17	9	55	25	69	88	16	56	63	11	38	12	19	98	36	58	95	73	74	4	53	4	33	25	36	14	27	40	15	82	32	79	25	74	63	3	93	95	66	26	25	9	9	38	64	19	11	51	60	66	18	35	88	55	90	54	2	51	96	50	19	69	95	62	71	48	9	42	47	92	84	98	49
64	7	58	57	25	49	32	36	75	62	93	27	91	3	70	15	84	40	73	29	69	52	92	27	12	56	23	3	33	42	67	81	24	95	82	12	21	84	67	47	18	24	68	75	1	78	80	92	24	77	9	42	63	91	54	79	56	11	46	58	54	42	71	27	91	16	96	83	95	86	30	96	47	95	63	90	83	22	67	13	72	30	23	57	49	93	68	34	66	37	41	88	30	25	65	48	93	33	74	56
7	74	63	19	77	1	12	62	13	68	45	20	6	21	66	55	9	80	77	38	18	3	80	53	2	35	8	18	82	77	17	52	9	7	99	68	14	35	6	61	46	64	44	84	3	52	65	86	86	56	69	71	11	14	53	40	1	57	50	79	63	98	77	75	77	22	69	14	88	31	31	28	14	27	9	30	14	47	27	22	52	21	38	61	38	45	58	43	67	22	91	90	53	56	45	95	94	91	38	88
52	54	36	93	98	22	54	69	75	48	24	15	22	72	96	59	90	25	8	47	44	80	64	67	26	19	12	27	59	12	52	22	78	68	95	81	17	69	31	24	38	61	49	56	81	100	17	15	40	69	77	39	38	30	89	93	73	60	35	77	38	18	26	68	85	27	78	95	97	16	67	89	64	75	9	81	93	19	14	65	86	42	73	60	12	3	75	74	30	44	18	46	10	55	96	11	77	80	12	6
22	42	63	68	97	87	44	78	85	78	93	35	54	29	67	1	81	26	66	24	34	18	79	44	42	33	66	44	23	35	65	79	89	100	9	35	67	20	42	39	33	88	64	44	81	66	56	38	77	97	54	40	61	20	96	18	59	6	79	23	21	65	91	65	49	92	51	80	83	74	98	62	99	23	41	32	100	80	87	82	54	87	1	100	35	95	35	80	77	3	15	33	92	94	63	10	95	78	35	6
69	36	70	82	10	85	83	61	50	33	66	67	98	81	6	31	58	2	35	27	56	18	21	50	48	85	24	54	4	100	10	44	11	32	55	39	71	94	80	72	75	97	50	28	65	44	16	70	71	58	43	17	21	85	67	53	17	7	48	71	53	65	100	86	44	49	27	7	43	68	31	45	43	3	41	54	51	19	89	79	72	35	96	56	3	32	80	90	61	70	66	58	50	21	17	29	71	41	88	78
2	36	59	57	69	2	28	11	61	16	67	65	28	36	55	100	22	90	85	86	58	96	57	28	66	15	7	94	31	56	20	81	99	10	68	45	47	31	56	81	10	5	32	57	9	43	81	79	37	48	14	1	3	32	16	19	80	59	53	30	75	66	91	75	21	58	20	29	2	70	86	85	84	13	72	64	98	39	30	60	79	40	26	82	61	67	100	58	78	43	13	82	14	20	27	1	48	55	32	48
42	23	45	41	48	84	42	33	35	16	83	35	30	75	64	79	22	86	17	37	55	23	8	40	94	43	15	80	50	90	40	28	24	17	58	93	72	28	36	31	34	86	6	70	69	91	46	36	59	8	89	3	90	22	72	44	54	83	92	93	21	33	78	19	47	55	100	100	64	75	38	25	74	12	35	89	18	54	77	52	98	6	54	55	4	94	8	72	71	55	66	55	18	99	42	35	57	82	15	51
4	89	43	62	97	12	36	68	15	42	23	27	94	38	27	19	63	98	6	6	30	50	29	52	2	60	27	13	44	50	3	1	77	67	4	100	17	59	60	58	82	81	12	78	59	76	3	80	9	34	99	50	44	58	96	88	79	26	40	20	72	25	9	100	23	3	18	1	73	30	70	84	66	20	55	21	100	70	7	48	89	1	39	57	13	16	41	78	38	37	94	37	19	47	95	63	6	45	13	93
69	34	73	51	35	31	82	43	88	26	40	85	77	81	50	27	35	39	85	51	47	80	32	5	75	21	3	12	2	61	81	16	49	24	71	20	11	89	13	96	94	19	67	5	2	100	22	87	94	42	50	60	56	26	8	36	73	9	64	18	28	90	75	45	66	18	89	39	81	14	7	47	55	94	5	37	4	85	50	2	55	14	79	89	10	94	61	45	19	7	47	68	96	26	3	27	42	34	87	93
49	73	55	44	91	11	59	22	98	93	48	60	21	37	33	86	88	77	89	86	92	44	49	11	63	61	35	39	56	31	24	44	29	81	53	33	58	66	82	42	92	15	32	6	76	32	43	88	38	45	97	22	65	76	85	32	85	77	24	35	92	94	80	15	9	26	66	85	72	1	28	71	41	24	81	42	91	96	73	80	56	31	33	60	3	40	50	50	53	81	39	77	42	62	56	12	8	89	45	1
46	32	45	67	33	33	15	58	47	34	15	65	96	63	28	39	79	40	72	61	82	55	73	37	67	100	54	91	92	94	77	99	57	16	6	55	84	8	93	39	59	19	47	59	33	89	25	52	77	95	63	61	54	97	80	81	4	28	51	82	43	49	26	68	56	1	87	82	7	94	84	20	52	56	4	97	85	40	87	5	89	92	70	68	55	80	37	48	34	50	11	88	40	78	58	28	87	85	64	72
72	5	15	26	77	29	59	36	22	38	21	8	27	24	28	74	76	9	85	80	74	22	4	1	62	80	96	56	67	47	58	98	98	71	80	7	68	40	35	50	70	18	98	33	59	89	54	6	24	89	16	68	80	26	27	30	51	95	42	61	62	81	99	24	4	3	7	67	56	93	20	28	29	78	10	73	11	58	40	52	6	22	38	23	93	15	78	28	66	36	83	38	96	83	54	16	90	5	95	68
65	75	39	6	27	39	28	81	88	24	12	26	12	57	27	84	89	95	3	17	35	2	61	9	92	93	21	54	29	7	18	68	21	19	55	49	61	19	40	68	56	38	52	66	80	43	88	64	27	41	16	23	27	78	2	79	65	64	93	74	85	48	85	26	59	67	22	54	83	24	5	29	8	22	16	57	14	48	57	6	83	38	18	80	75	86	35	4	90	32	77	88	89	32	52	10	11	4	53	100
25	86	13	83	50	67	35	71	97	82	62	91	77	10	94	64	82	80	6	53	7	58	84	3	88	21	51	37	79	84	58	98	82	91	60	50	9	53	24	10	63	38	86	77	100	12	2	47	55	48	61	58	71	18	12	85	18	50	24	72	88	63	34	40	8	10	26	78	89	76	22	14	35	58	92	82	1	76	46	46	58	35	74	88	87	5	19	94	96	100	80	10	87	46	75	35	72	13	100	94
6	4	86	34	58	85	80	97	90	44	80	43	59	56	95	48	35	10	1	42	63	12	63	83	8	26	79	38	82	51	86	48	3	10	50	5	87	67	100	93	87	53	39	28	90	66	22	74	77	20	68	89	7	100	35	13	12	6	55	37	27	70	80	1	19	13	76	40	23	32	78	68	42	37	40	36	27	75	43	46	30	31	94	23	11	65	57	57	1	82	70	11	3	81	39	7	48	28	50	26
22	5	54	69	33	70	95	18	94	20	3	4	64	69	2	34	97	14	68	54	68	24	25	56	57	86	20	43	5	26	94	65	7	22	29	65	44	95	54	9	35	25	64	66	2	98	98	10	100	56	7	69	49	60	99	38	6	8	30	77	55	34	62	48	64	84	36	58	1	2	7	92	49	47	3	77	51	81	33	1	59	32	7	95	95	36	75	69	27	42	79	86	64	31	73	63	24	2	44	40
